Date,Symbol,SecurityName,Quantity,YEAR
28-NOV-2024,SRF,SRF LTD,1,2024
28-NOV-2024,TATACONSUM,TATA CONSUMER PRODUCT,456,2024
28-NOV-2024,TATAMOTORS,TATA MOTORS LIMITED,"63,761",2024
28-NOV-2024,TATAPOWER,TATA POWER CO LTD,"25,650",2024
28-NOV-2024,TCS,TATA CONSULTANCY SERV LT,525,2024
28-NOV-2024,TECHM,TECH MAHINDRA LIMITED,"7,800",2024
28-NOV-2024,TVSMOTOR,TVS MOTOR COMPANY  LTD,350,2024
28-NOV-2024,UNITDSPR,UNITED SPIRITS LIMITED,350,2024
28-NOV-2024,UPL,UPL LIMITED,"28,565",2024
28-NOV-2024,VEDL,VEDANTA LIMITED,"1,150",2024
28-NOV-2024,VOLTAS,VOLTAS LTD,"1,200",2024
28-NOV-2024,WIPRO,WIPRO LTD,"1,500",2024
29-NOV-2024,ADANIGREEN,ADANI GREEN ENERGY LTD,5,2024
29-NOV-2024,APOLLOTYRE,APOLLO TYRES LTD,60,2024
29-NOV-2024,ASHOKLEY,ASHOK LEYLAND LTD,"3,900",2024
29-NOV-2024,BANCOINDIA,BANCO PRODUCTS (I) LTD,44,2024
29-NOV-2024,BEL,BHARAT ELECTRONICS LTD,"2,600",2024
29-NOV-2024,CHAMBLFERT,CHAMBAL FERTILIZERS LTD,500,2024
29-NOV-2024,CPSEETF,GOLDMANAMC - CPSEETF,"1,765",2024
29-NOV-2024,DELHIVERY,DELHIVERY LIMITED,"1,83,000",2024
29-NOV-2024,GNFC,GUJARAT NARMADA FERT. CO,"1,220",2024
29-NOV-2024,HINDOILEXP,HINDUSTAN OIL EXPLORATION,3,2024
29-NOV-2024,IRFC,IRFC,"7,40,250",2024
29-NOV-2024,JIOFIN,JIO FIN SERVICES LTD,1,2024
29-NOV-2024,JSWHL,JSW HOLDINGS LIMITED,3,2024
29-NOV-2024,M&M,MAHINDRA & MAHINDRA LTD,175,2024
29-NOV-2024,MOREPENLAB,MOREPEN LAB. LTD         ,1,2024
29-NOV-2024,MSTCLTD,MSTC LIMITED,399,2024
29-NOV-2024,NAVINFLUOR,NAVIN FLUORINE INT. LTD,5,2024
29-NOV-2024,NTPC,NTPC LTD,"1,270",2024
29-NOV-2024,OBEROIRLTY,OBEROI REALTY LIMITED,50,2024
29-NOV-2024,OIL,OIL INDIA LTD,14,2024
29-NOV-2024,PETRONET,PETRONET LNG LIMITED,"2,965",2024
29-NOV-2024,POONAWALLA,POONAWALLA FINCORP LTD,"69,600",2024
29-NOV-2024,POWERGRID,POWER GRID CORP. LTD.,9,2024
29-NOV-2024,PRAJIND,PRAJ INDUSTRIES LTD,275,2024
29-NOV-2024,RENUKA,SHREE RENUKA SUGARS LTD,5,2024
29-NOV-2024,SJVN,SJVN,"4,72,500",2024
29-NOV-2024,TATAPOWER,TATA POWER CO LTD,"2,819",2024
29-NOV-2024,TCS,TATA CONSULTANCY SERV LT,100,2024
29-NOV-2024,VOLTAS,VOLTAS LTD,100,2024
02-DEC-2024,ADANIENT,ADANI ENTERPRISES LIMITED,2,2024
02-DEC-2024,ADANIGREEN,ADANI GREEN ENERGY LTD,4,2024
02-DEC-2024,ASHOKLEY,ASHOK LEYLAND LTD,12,2024
02-DEC-2024,DIVISLAB,DIVI'S LABORATORIES LTD,100,2024
02-DEC-2024,GNFC,GUJARAT NARMADA FERT. CO,241,2024
02-DEC-2024,ICICIBANK,ICICI BANK LTD.,1,2024
02-DEC-2024,IGL,INDRAPRASTHA GAS LTD,1,2024
02-DEC-2024,INFY,INFOSYS TECHNOLOGIES LTD,16,2024
02-DEC-2024,ITC,ITC LTD,52,2024
02-DEC-2024,NAVINFLUOR,NAVIN FLUORINE INT. LTD,5,2024
02-DEC-2024,NTPC,NTPC LTD,299,2024
02-DEC-2024,PARADEEP,PARADEEP PHOSPHATES LTD,10,2024
02-DEC-2024,SARDAEN,SARDA ENERGY & MIN LTD,184,2024
02-DEC-2024,SHRIRAMPPS,SHRIRAM PROPERTIES LTD,1,2024
02-DEC-2024,SUZLON,SUZLON ENERGY LIMITED,"29,792",2024
02-DEC-2024,TATASTEEL,TATA STEEL LIMITED,173,2024
02-DEC-2024,TIIL,TECHNOCRAFT IND LTD,2,2024
02-DEC-2024,TVSMOTOR,TVS MOTOR COMPANY  LTD,232,2024
02-DEC-2024,UNITDSPR,UNITED SPIRITS LIMITED,17,2024
02-DEC-2024,UPL,UPL LIMITED,55,2024
02-DEC-2024,VAKRANGEE,VAKRANGEE LIMITED        ,"10,005",2024
02-DEC-2024,VBL,VARUN BEVERAGES LIMITED    ,50,2024
02-DEC-2024,VOLTAS,VOLTAS LTD,100,2024
03-DEC-2024,ABFRL,ADITYA BIRLA FASHION & RT,37,2024
03-DEC-2024,ASHOKLEY,ASHOK LEYLAND LTD,12,2024
03-DEC-2024,AXISBANK,AXIS BANK LIMITED,57,2024
03-DEC-2024,BANKBARODA,BANK OF BARODA,1,2024
03-DEC-2024,BHEL,BHEL,1,2024
03-DEC-2024,BSOFT,BIRLASOFT LIMITED,11,2024
03-DEC-2024,IDFCFIRSTB,IDFC FIRST BANK LIMI,1,2024
03-DEC-2024,INDUSTOWER,INDUS,290,2024
03-DEC-2024,LT,LARSEN & TOUBRO LTD.,4,2024
03-DEC-2024,LTF,L&T FINANCE LIMITED,68,2024
03-DEC-2024,NTPC,NTPC LTD,1,2024
03-DEC-2024,OFSS,Oracle Financial Services Software Limited,1,2024
03-DEC-2024,PEL,PIRAMAL ENTERPRISES LTD,18,2024
03-DEC-2024,POWERGRID,POWER GRID CORP. LTD.,36,2024
03-DEC-2024,VAKRANGEE,VAKRANGEE LIMITED        ,2,2024
03-DEC-2024,VOLTAS,VOLTAS LTD,50,2024
03-DEC-2024,WIPRO,WIPRO LTD,63,2024
03-DEC-2024,YATHARTH,YATHARTH HOSP & TRA C S L,302,2024
03-DEC-2024,YESBANK,YES BANK LIMITED,40,2024
03-DEC-2024,ZOMATO,ZOMATO LIMITED,80,2024
04-DEC-2024,BHEL,BHEL,1,2024
04-DEC-2024,BIOCON,BIOCON LIMITED.,100,2024
04-DEC-2024,CANBK,CANARA BANK,"13,500",2024
04-DEC-2024,CDSL,CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED,"1,500",2024
04-DEC-2024,COROMANDEL,COROMANDEL INTERNTL. LTD ,104,2024
04-DEC-2024,DHANI,DHANI,"79,775",2024
04-DEC-2024,HDFCBANK,HDFC BANK LTD,"52,399",2024
04-DEC-2024,HONASA,HONASA CONSUMER LIMITED,1,2024
04-DEC-2024,JSWENERGY,JSW ENERGY LIMITED,500,2024
04-DEC-2024,MEDPLUS,MEDPLUS HEALTH SERV LTD,1,2024
04-DEC-2024,NTPC,NTPC LTD,1,2024
04-DEC-2024,PEL,PIRAMAL ENTERPRISES LTD,1,2024
04-DEC-2024,WONDERLA,WONDERLA HOLIDAYS LTD.,1,2024
04-DEC-2024,ZOMATO,ZOMATO LIMITED,80,2024
05-DEC-2024,ADANIENSOL,ADANI ENERGY SOLUTION LTD,"1,875",2024
05-DEC-2024,DBREALTY,D B REALTY LIMITED,2,2024
05-DEC-2024,HDFCBANK,HDFC BANK LTD,"26,400",2024
05-DEC-2024,IMFA,INDIAN METALS & FERRO,1,2024
05-DEC-2024,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1,2024
05-DEC-2024,MAFANG,MIRAEAMC - MAFANG,"6,750",2024
05-DEC-2024,MAHSEAMLES,MAHARASHTRA SEAMLESS LTD,2,2024
05-DEC-2024,OFSS,Oracle Financial Services Software Limited,2,2024
06-DEC-2024,BANKBARODA,BANK OF BARODA,3,2024
06-DEC-2024,CAMS,COMPUTER AGE MGMT SER LTD,1,2024
06-DEC-2024,COALINDIA,COALINDIA,75,2024
06-DEC-2024,CUMMINSIND,CUMMINS INDIA LTD,3,2024
06-DEC-2024,HBLPOWER,HBL POWER SYSTEMS LTD.,2,2024
06-DEC-2024,HEROMOTOCO,HERO MOTOCORP LTD,4,2024
06-DEC-2024,INDHOTEL,THE INDIAN HOTELS CO. LTD,5,2024
06-DEC-2024,MAFANG,MIRAEAMC - MAFANG,202,2024
06-DEC-2024,MAHKTECH,MIRAEAMC - MAHKTECH,56,2024
06-DEC-2024,NTPC,NTPC LTD,22,2024
06-DEC-2024,ONGC,OIL AND NATURAL GAS CORP.,25,2024
06-DEC-2024,SBIN,STATE BANK OF INDIA,9,2024
06-DEC-2024,TATAPOWER,TATA POWER CO LTD,2,2024
06-DEC-2024,TIMETECHNO,TIME TECHNOPLAST LIMITED,1,2024
06-DEC-2024,VEDL,VEDANTA LIMITED,110,2024
09-DEC-2024,APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LIMITED,8,2024
09-DEC-2024,BAJAJ-AUTO,BAJAJ AUTO LIMITED,4,2024
09-DEC-2024,CANFINHOME,CAN FIN HOMES LTD        ,87,2024
09-DEC-2024,CUMMINSIND,CUMMINS INDIA LTD,3,2024
09-DEC-2024,DMART,AVENUE SUPERMARTS LIMITED,253,2024
09-DEC-2024,HDFCBANK,HDFC BANK LTD,"82,500",2024
09-DEC-2024,HINDALCO,HINDALCO  INDUSTRIES  LTD,2,2024
09-DEC-2024,HUDCO,HOUSING & URBAN DEVELOPMENT CORPORATION LIMITED,60,2024
09-DEC-2024,ICICIBANK,ICICI BANK LTD.,16,2024
09-DEC-2024,IDFCFIRSTB,IDFC FIRST BANK LIMI,"3,97,500",2024
09-DEC-2024,INFY,INFOSYS TECHNOLOGIES LTD,24,2024
09-DEC-2024,ITI,ITI LTD,2,2024
09-DEC-2024,JSWENERGY,JSW ENERGY LIMITED,1,2024
09-DEC-2024,KPITTECH,KPIT TECHNOLOGIES LTD,1,2024
09-DEC-2024,LT,LARSEN & TOUBRO LTD.,64,2024
09-DEC-2024,SHREECEM,SHREE CEMENTS LTD,100,2024
09-DEC-2024,TATAELXSI,TATA ELXSI LIMITED       ,6,2024
09-DEC-2024,TATATECH,TATA TECHNOLOGIES LIMITED,49,2024
09-DEC-2024,TITAN,TITAN INDUSTRIES LTD,12,2024
09-DEC-2024,WELCORP,WELSPUN CORP LIMITED,1,2024
09-DEC-2024,ZOMATO,ZOMATO LIMITED,1,2024
10-DEC-2024,ADANIPOWER,ADANI POWER LTD,300,2024
10-DEC-2024,BHARTIARTL,BHARTI AIRTEL LIMITED,915,2024
10-DEC-2024,CANBK,CANARA BANK,100,2024
10-DEC-2024,CANFINHOME,CAN FIN HOMES LTD        ,25,2024
10-DEC-2024,DBREALTY,D B REALTY LIMITED,"2,502",2024
10-DEC-2024,DIXON,DIXON TECHNO (INDIA) LTD,13,2024
10-DEC-2024,GPIL,GPIL,10,2024
10-DEC-2024,GREAVESCOT,GREAVES COTTON LTD,4,2024
10-DEC-2024,INDGN,INDEGENE LIMITED,11,2024
10-DEC-2024,LAURUSLABS,LAURUS LABS LIMITED,1,2024
10-DEC-2024,LT,LARSEN & TOUBRO LTD.,111,2024
10-DEC-2024,MAFANG,MIRAEAMC - MAFANG,200,2024
10-DEC-2024,NAM-INDIA,NIPPON L I A M LTD,18,2024
10-DEC-2024,OLECTRA,OLECTRA GREENTECH LIMITED,10,2024
10-DEC-2024,PEL,PIRAMAL ENTERPRISES LTD,5,2024
10-DEC-2024,PNB,PUNJAB NATIONAL BANK,"25,000",2024
10-DEC-2024,POONAWALLA,POONAWALLA FINCORP LTD,"1,450",2024
10-DEC-2024,RELIANCE,RELIANCE INDUSTRIES LTD,6,2024
10-DEC-2024,SBIN,STATE BANK OF INDIA,10,2024
10-DEC-2024,SJVN,SJVN,"1,03,950",2024
10-DEC-2024,UBL,UNITED BREWERIES LIMITED,800,2024
10-DEC-2024,UNIONBANK,UNION BANK OF INDIA,30,2024
10-DEC-2024,YESBANK,YES BANK LIMITED,4,2024
10-DEC-2024,ZENTEC,ZEN TECHNOLOGIES LIMITED,3,2024
11-DEC-2024,BAJFINANCE,BAJAJ FINANCE LIMITED,2,2024
11-DEC-2024,BFSI,MIRAEAMC - MAFSETF,189,2024
11-DEC-2024,CANFINHOME,CAN FIN HOMES LTD        ,200,2024
11-DEC-2024,COALINDIA,COALINDIA,25,2024
11-DEC-2024,GREAVESCOT,GREAVES COTTON LTD,1,2024
11-DEC-2024,GUJGASLTD,GUJARAT GAS LIMITED,"17,500",2024
11-DEC-2024,HAL,HINDUSTAN AERONAUTICS LTD,16,2024
11-DEC-2024,INDGN,INDEGENE LIMITED,3,2024
11-DEC-2024,JIOFIN,JIO FIN SERVICES LTD,50,2024
11-DEC-2024,JMFINANCIL,JM FINANCIAL LIMITED    ,3,2024
11-DEC-2024,LT,LARSEN & TOUBRO LTD.,61,2024
11-DEC-2024,LTF,L&T FINANCE LIMITED,64,2024
11-DEC-2024,PEL,PIRAMAL ENTERPRISES LTD,5,2024
11-DEC-2024,RELIANCE,RELIANCE INDUSTRIES LTD,10,2024
11-DEC-2024,TATATECH,TATA TECHNOLOGIES LIMITED,958,2024
11-DEC-2024,UNIONBANK,UNION BANK OF INDIA,30,2024
11-DEC-2024,UPL,UPL LIMITED,100,2024
11-DEC-2024,VAKRANGEE,VAKRANGEE LIMITED        ,"1,06,425",2024
12-DEC-2024,BSOFT,BIRLASOFT LIMITED,1,2024
12-DEC-2024,CANFINHOME,CAN FIN HOMES LTD        ,78,2024
12-DEC-2024,DBREALTY,D B REALTY LIMITED,1,2024
12-DEC-2024,GHCL,GHCL LIMITED,1,2024
12-DEC-2024,GMRAIRPORT,GMR AIRPORTS LIMITED,190,2024
12-DEC-2024,HAL,HINDUSTAN AERONAUTICS LTD,15,2024
12-DEC-2024,ITI,ITI LTD,10,2024
12-DEC-2024,JIOFIN,JIO FIN SERVICES LTD,50,2024
12-DEC-2024,KPITTECH,KPIT TECHNOLOGIES LTD,18,2024
12-DEC-2024,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LIMITED,"1,255",2024
12-DEC-2024,MON100,MOTILAL OS NASDAQ100 ETF,1,2024
12-DEC-2024,NCC,NCC LIMITED,2,2024
12-DEC-2024,PAYTM,ONE 97 COMMUNICATIONS LTD,3,2024
12-DEC-2024,RAIN,RAIN INDUSTRIES LIMITED,1,2024
12-DEC-2024,RELIANCE,RELIANCE INDUSTRIES LTD,7,2024
12-DEC-2024,RITES,RITES LIMITED,2,2024
12-DEC-2024,SAIL,STEEL AUTHORITY OF INDIA,176,2024
12-DEC-2024,SWANENERGY,SWAN ENERGY LIMITED    ,15,2024
12-DEC-2024,TATAMOTORS,TATA MOTORS LIMITED,193,2024
12-DEC-2024,TECHM,TECH MAHINDRA LIMITED,"97,200",2024
12-DEC-2024,YESBANK,YES BANK LIMITED,985,2024
13-DEC-2024,DBREALTY,D B REALTY LIMITED,2,2024
13-DEC-2024,GMRAIRPORT,GMR AIRPORTS LIMITED,6,2024
13-DEC-2024,HAL,HINDUSTAN AERONAUTICS LTD,15,2024
13-DEC-2024,HFCL,HIMACHAL FUTURISTIC COMMUNICATIONS LIMITED,1,2024
13-DEC-2024,HONASA,HONASA CONSUMER LIMITED,1,2024
13-DEC-2024,IDFCFIRSTB,IDFC FIRST BANK LIMI,3,2024
13-DEC-2024,IPCALAB,IPCA LABORATORIES LIMITED,25,2024
13-DEC-2024,MAXHEALTH,MAX HEALTHCARE INS LTD,176,2024
13-DEC-2024,MTARTECH,MTAR TECHNOLOGIES LIMITED,1,2024
13-DEC-2024,NUVAMA,NUVAMA WEALTH MANAGE LTD,4,2024
13-DEC-2024,POONAWALLA,POONAWALLA FINCORP LTD,"40,600",2024
13-DEC-2024,STARHEALTH,STAR HEALTH & AL INS CO L,1,2024
13-DEC-2024,TATAMOTORS,TATA MOTORS LIMITED,"7,000",2024
13-DEC-2024,TVSHLTD,TVS Holdings Limited,10,2024
13-DEC-2024,VAKRANGEE,VAKRANGEE LIMITED        ,4,2024
16-DEC-2024,AXISBPSETF,AXISAMC - AXISBPSETF,1,2024
16-DEC-2024,BEL,BHARAT ELECTRONICS LTD,72,2024
16-DEC-2024,COALINDIA,COALINDIA,1,2024
16-DEC-2024,ICICIBANK,ICICI BANK LTD.,3,2024
16-DEC-2024,INDHOTEL,THE INDIAN HOTELS CO. LTD,50,2024
16-DEC-2024,KIRIINDUS,KIRIINDUS,69,2024
16-DEC-2024,LODHA,LODHA,15,2024
16-DEC-2024,LT,LARSEN & TOUBRO LTD.,55,2024
16-DEC-2024,MOREPENLAB,MOREPEN LAB. LTD         ,"19,999",2024
16-DEC-2024,UBL,UNITED BREWERIES LIMITED,429,2024
16-DEC-2024,VAKRANGEE,VAKRANGEE LIMITED        ,"24,460",2024
17-DEC-2024,AXISBPSETF,AXISAMC - AXISBPSETF,44,2024
17-DEC-2024,DRREDDY,DR. REDDY'S LABORATORIES,"89,375",2024
17-DEC-2024,GUJGASLTD,GUJARAT GAS LIMITED,"5,000",2024
17-DEC-2024,HINDCOPPER,HINDUSTAN COPPER LIMITED,"15,908",2024
17-DEC-2024,IDFCFIRSTB,IDFC FIRST BANK LIMI,"12,22,500",2024
17-DEC-2024,IOC,INDIAN OIL CORP LTD,700,2024
17-DEC-2024,LODHA,LODHA,11,2024
17-DEC-2024,MAFANG,MIRAEAMC - MAFANG,2,2024
17-DEC-2024,NUVAMA,NUVAMA WEALTH MANAGE LTD,2,2024
17-DEC-2024,POONAWALLA,POONAWALLA FINCORP LTD,"82,650",2024
17-DEC-2024,RCF,RASHTRIYA CHEMICALS AND FERTILIZERS LIMITED,1,2024
17-DEC-2024,RVNL,RVNL,2,2024
17-DEC-2024,SHREECEM,SHREE CEMENTS LTD,"2,925",2024
17-DEC-2024,VAKRANGEE,VAKRANGEE LIMITED        ,6,2024
18-DEC-2024,ATUL,ATUL LTD,30,2024
18-DEC-2024,BPCL,BHARAT PETROLEUM CORP  LT,1,2024
18-DEC-2024,DELHIVERY,DELHIVERY LIMITED,"3,050",2024
18-DEC-2024,DRREDDY,DR. REDDY'S LABORATORIES,"35,625",2024
18-DEC-2024,EDELWEISS,EDELWEISS FIN SERV LTD,10,2024
18-DEC-2024,GSFC,GUJ STATE FERT & CHEM LTD,1,2024
18-DEC-2024,HINDALCO,HINDALCO  INDUSTRIES  LTD,200,2024
18-DEC-2024,IDFCFIRSTB,IDFC FIRST BANK LIMI,"4,50,000",2024
18-DEC-2024,IOC,INDIAN OIL CORP LTD,700,2024
18-DEC-2024,KALYANKJIL,KALYAN JEWELLERS IND LTD,10,2024
18-DEC-2024,POONAWALLA,POONAWALLA FINCORP LTD,"4,350",2024
18-DEC-2024,RELIANCE,RELIANCE INDUSTRIES LTD,"1,120",2024
18-DEC-2024,SHREECEM,SHREE CEMENTS LTD,"1,000",2024
18-DEC-2024,SUNFLAG,SUNFLAG IRON AND STEEL CO,6,2024
18-DEC-2024,TVSSCS,TVS SUPPLY CHAIN SOL L,13,2024
19-DEC-2024,ADANIGREEN,ADANI GREEN ENERGY LTD,"58,875",2024
19-DEC-2024,AVALON,AVALON TECHNOLOGIES LTD,"1,814",2024
19-DEC-2024,BHEL,BHEL,100,2024
19-DEC-2024,BOROLTD,BOROSIL LIMITED,1,2024
19-DEC-2024,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,130,2024
19-DEC-2024,DRREDDY,DR. REDDY'S LABORATORIES,"2,95,000",2024
19-DEC-2024,HINDCOPPER,HINDUSTAN COPPER LIMITED,"13,250",2024
19-DEC-2024,ICICIBANK,ICICI BANK LTD.,499,2024
19-DEC-2024,IDFCFIRSTB,IDFC FIRST BANK LIMI,"14,78,500",2024
19-DEC-2024,INDGN,INDEGENE LIMITED,2,2024
19-DEC-2024,IOC,INDIAN OIL CORP LTD,700,2024
19-DEC-2024,IRFC,IRFC,300,2024
19-DEC-2024,LTF,L&T FINANCE LIMITED,"4,462",2024
19-DEC-2024,NATIONALUM,NATIONAL ALUMINIUM CO LTD,5,2024
19-DEC-2024,NUVAMA,NUVAMA WEALTH MANAGE LTD,1,2024
19-DEC-2024,PNB,PUNJAB NATIONAL BANK,931,2024
19-DEC-2024,SBIN,STATE BANK OF INDIA,3,2024
19-DEC-2024,SETFNIFBK,SBI-ETF NIFTY BANK,68,2024
19-DEC-2024,SHREECEM,SHREE CEMENTS LTD,50,2024
19-DEC-2024,TATATECH,TATA TECHNOLOGIES LIMITED,38,2024
19-DEC-2024,VAKRANGEE,VAKRANGEE LIMITED        ,"1,475",2024
20-DEC-2024,ANANTRAJ,ANANT RAJ LIMITED,3,2024
20-DEC-2024,BALAMINES,BALAJI AMINIES LIMITED,1,2024
20-DEC-2024,BOROLTD,BOROSIL LIMITED,2,2024
20-DEC-2024,DABUR,DABUR INDIA LTD,98,2024
20-DEC-2024,DRREDDY,DR. REDDY'S LABORATORIES,"1,82,500",2024
20-DEC-2024,GICRE,GENERAL INSURANCE CORPORATION OF INDIA,17,2024
20-DEC-2024,IDFCFIRSTB,IDFC FIRST BANK LIMI,"20,02,500",2024
20-DEC-2024,IPCALAB,IPCA LABORATORIES LIMITED,10,2024
20-DEC-2024,IRFC,IRFC,"14,400",2024
20-DEC-2024,JAICORPLTD,JAI CORP LIMITED,8,2024
20-DEC-2024,JIOFIN,JIO FIN SERVICES LTD,1,2024
20-DEC-2024,JSWSTEEL,JSW STEEL LIMITED,7,2024
20-DEC-2024,LICI,LIFE INSURA CORP OF INDIA,"12,075",2024
20-DEC-2024,LTF,L&T FINANCE LIMITED,"8,29,932",2024
20-DEC-2024,M&M,MAHINDRA & MAHINDRA LTD,2,2024
20-DEC-2024,MTARTECH,MTAR TECHNOLOGIES LIMITED,1,2024
20-DEC-2024,SHREECEM,SHREE CEMENTS LTD,"2,750",2024
20-DEC-2024,STLTECH,STERLITE TECHNOLOGIES,"1,009",2024
20-DEC-2024,TORNTPOWER,TORRENT POWER LTD,2,2024
20-DEC-2024,VAKRANGEE,VAKRANGEE LIMITED        ,18,2024
20-DEC-2024,VEDL,VEDANTA LIMITED,500,2024
20-DEC-2024,ZENTEC,ZEN TECHNOLOGIES LIMITED,1,2024
20-DEC-2024,ZYDUSLIFE,ZYDUS LIFESCIENCES,"9,323",2024
23-DEC-2024,ASHOKA,ASHOKA BUILDCON LTD      ,10,2024
23-DEC-2024,HDFCSENSEX,HDFCAMC - HDFCSENSEX,46,2024
23-DEC-2024,HINDPETRO,HINDUSTAN PETROLEUM CORP,"1,000",2024
23-DEC-2024,HUDCO,HOUSING & URBAN DEVELOPMENT CORPORATION LIMITED,1,2024
23-DEC-2024,IMFA,INDIAN METALS & FERRO,1,2024
23-DEC-2024,INFRABEES,INFRA GOLDMAN SACHS ETF  ,24,2024
23-DEC-2024,IRFC,IRFC,30,2024
23-DEC-2024,LICI,LIFE INSURA CORP OF INDIA,"8,050",2024
23-DEC-2024,OLECTRA,OLECTRA GREENTECH LIMITED,9,2024
23-DEC-2024,SHREECEM,SHREE CEMENTS LTD,"2,250",2024
23-DEC-2024,SUNTV,SUN TV NETWORK LIMITED,"10,500",2024
23-DEC-2024,SUZLON,SUZLON ENERGY LIMITED,1,2024
23-DEC-2024,TORNTPOWER,TORRENT POWER LTD,20,2024
23-DEC-2024,TVSSCS,TVS SUPPLY CHAIN SOL L,12,2024
24-DEC-2024,ANANTRAJ,ANANT RAJ LIMITED,1,2024
24-DEC-2024,APOLLOTYRE,APOLLO TYRES LTD,"20,400",2024
24-DEC-2024,AXISBANK,AXIS BANK LIMITED,10,2024
24-DEC-2024,IRFC,IRFC,25,2024
24-DEC-2024,JIOFIN,JIO FIN SERVICES LTD,1,2024
24-DEC-2024,MON100,MOTILAL OS NASDAQ100 ETF,"4,140",2024
24-DEC-2024,NIFTYBEES,GOLDMAN SACHS NIFTY EXCHANGE TRADED SCHEME,4,2024
24-DEC-2024,OFSS,Oracle Financial Services Software Limited,50,2024
24-DEC-2024,PFC,POWER FIN CORP LTD.,2,2024
24-DEC-2024,SBICARD,SBI CARDS & PAY SER LTD,"24,800",2024
24-DEC-2024,TATACHEM,TATA CHEMICALS LTD,10,2024
24-DEC-2024,UBL,UNITED BREWERIES LIMITED,"9,200",2024
24-DEC-2024,VOLTAS,VOLTAS LTD,27,2024
26-DEC-2024,ABB,ABB LTD.,125,2024
26-DEC-2024,ABBOTINDIA,ABBOTT INDIA LIMITED,40,2024
26-DEC-2024,ABCAPITAL,ADITYA BIRLA CAPITAL LIMITED,"10,800",2024
26-DEC-2024,ABFRL,ADITYA BIRLA FASHION & RT,"2,600",2024
26-DEC-2024,ADANIENSOL,ADANI ENERGY SOLUTION LTD,625,2024
26-DEC-2024,ADANIENT,ADANI ENTERPRISES LIMITED,"3,594",2024
26-DEC-2024,ADANIGREEN,ADANI GREEN ENERGY LTD,12,2024
26-DEC-2024,ADANIPORTS,ADANI PORT & SEZ LTD,"2,400",2024
26-DEC-2024,AMBUJACEM,AMBUJA CEMENTS LTD,"3,600",2024
26-DEC-2024,APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LIMITED,375,2024
26-DEC-2024,APOLLOTYRE,APOLLO TYRES LTD,"56,100",2024
26-DEC-2024,ASHOKLEY,ASHOK LEYLAND LTD,"2,500",2024
26-DEC-2024,ASIANPAINT,ASIAN PAINTS LIMITED,"1,200",2024
26-DEC-2024,AUROPHARMA,AUROBINDO PHARMA LTD,550,2024
26-DEC-2024,BAJAJ-AUTO,BAJAJ AUTO LIMITED,150,2024
26-DEC-2024,BAJFINANCE,BAJAJ FINANCE LIMITED,"1,250",2024
26-DEC-2024,BALKRISIND,BALKRISHNA IND. LTD      ,900,2024
26-DEC-2024,BANKBARODA,BANK OF BARODA,"5,849",2024
26-DEC-2024,BANKINDIA,BANK OF INDIA,"9,992",2024
26-DEC-2024,BATAINDIA,BATA INDIA LTD,"1,731",2024
26-DEC-2024,BEL,BHARAT ELECTRONICS LTD,"19,624",2024
26-DEC-2024,BHARATFORG,BHARAT FORGE LTD,490,2024
26-DEC-2024,BHARTIARTL,BHARTI AIRTEL LIMITED,"2,375",2024
26-DEC-2024,BHEL,BHEL,"13,125",2024
26-DEC-2024,BIOCON,BIOCON LIMITED.,"5,000",2024
26-DEC-2024,BPCL,BHARAT PETROLEUM CORP  LT,"1,800",2024
26-DEC-2024,BRITANNIA,BRITANNIA INDUSTRIES LIMITED,300,2024
26-DEC-2024,BSE,BSE LIMITED,229,2024
26-DEC-2024,BSOFT,BIRLASOFT LIMITED,"1,000",2024
26-DEC-2024,CANBK,CANARA BANK,"32,500",2024
26-DEC-2024,CDSL,CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED,350,2024
26-DEC-2024,CESC,CESC LTD,"8,775",2024
26-DEC-2024,CGPOWER,CG POWER AND INDUSTRIAL SOLUTIONS LIMITED,650,2024
26-DEC-2024,CHAMBLFERT,CHAMBAL FERTILIZERS LTD,"1,900",2024
26-DEC-2024,CIPLA,CIPLA LTD,650,2024
26-DEC-2024,COALINDIA,COALINDIA,"19,950",2024
26-DEC-2024,COFORGE,COFORGE LIMITED,"3,675",2024
26-DEC-2024,COLPAL,COLGATE PALMOLIVE LTD.,525,2024
26-DEC-2024,CONCOR,CONTAINER CORP OF IND LTD,"1,000",2024
26-DEC-2024,COROMANDEL,COROMANDEL INTERNTL. LTD ,"1,052",2024
26-DEC-2024,CROMPTON,CROMPT GREA CON ELEC LTD  ,"1,800",2024
26-DEC-2024,CUMMINSIND,CUMMINS INDIA LTD,300,2024
26-DEC-2024,CYIENT,CYIENT LIMITED           ,300,2024
26-DEC-2024,DABUR,DABUR INDIA LTD,"11,250",2024
26-DEC-2024,DALBHARAT,DALMIA BHARAT LIMITED,275,2024
26-DEC-2024,DIVISLAB,DIVI'S LABORATORIES LTD,100,2024
26-DEC-2024,DIXON,DIXON TECHNO (INDIA) LTD,"1,475",2024
