date,P10,P25,P50,P75,P90,P95
2025-03-25,-18.14,-12.59,-6.5,-0.4,5.15,8.42
2025-03-26,-18.27,-12.72,-6.63,-0.54,5.01,8.29
2025-03-27,-18.06,-12.52,-6.42,-0.33,5.22,8.49
2025-03-28,-17.64,-12.09,-6.0,0.1,5.64,8.92
2025-04-01,-16.87,-11.32,-5.23,0.86,6.41,9.69
2025-04-02,-18.47,-12.92,-6.83,-0.73,4.81,8.09
2025-04-03,-18.79,-13.24,-7.14,-1.05,4.5,7.77
2025-04-04,-18.88,-13.33,-7.24,-1.14,4.4,7.68
2025-04-07,-14.01,-8.46,-2.37,3.73,9.28,12.55
2025-04-08,-11.76,-6.21,-0.12,5.97,11.52,14.8
2025-04-09,-13.32,-7.77,-1.67,4.42,9.97,13.24
2025-04-11,-17.5,-11.95,-5.86,0.23,5.78,9.06
2025-04-15,-17.42,-11.87,-5.78,0.31,5.86,9.14
2025-04-16,-17.64,-12.09,-6.0,0.1,5.64,8.92
2025-04-17,-17.82,-12.27,-6.18,-0.08,5.47,8.74
2025-04-21,-17.42,-11.87,-5.78,0.32,5.87,9.14
2025-04-22,-17.59,-12.04,-5.95,0.14,5.69,8.97
2025-02-18,-17.41,-11.86,-5.76,0.33,5.88,9.15
2025-02-19,-18.47,-12.92,-6.82,-0.73,4.82,8.09
2025-02-20,-18.49,-12.94,-6.85,-0.75,4.79,8.07
2025-02-21,-17.44,-11.89,-5.8,0.29,5.84,9.12
2025-02-24,-18.49,-12.95,-6.85,-0.76,4.79,8.06
2025-02-25,-18.71,-13.16,-7.06,-0.97,4.58,7.85
2025-02-27,-18.59,-13.04,-6.95,-0.85,4.69,7.97
2025-02-28,-17.61,-12.06,-5.97,0.13,5.67,8.95
2025-03-03,-17.75,-12.2,-6.1,-0.01,5.54,8.81
2025-03-04,-17.35,-11.8,-5.71,0.38,5.93,9.21
2025-03-05,-17.28,-11.73,-5.64,0.46,6.0,9.28
2025-03-06,-18.27,-12.72,-6.63,-0.53,5.01,8.29
2025-03-07,-13.38,-7.83,-1.74,4.36,9.91,13.18
2025-03-10,-18.39,-12.84,-6.75,-0.65,4.9,8.17
2025-03-11,-18.53,-12.98,-6.88,-0.79,4.76,8.03
2025-03-12,-17.61,-12.07,-5.97,0.12,5.67,8.94
2025-03-13,-17.61,-12.06,-5.97,0.12,5.67,8.95
2025-03-17,-17.78,-12.23,-6.14,-0.04,5.51,8.78
2025-03-18,-16.75,-11.2,-5.11,0.98,6.53,9.81
2025-03-19,-18.16,-12.61,-6.52,-0.43,5.12,8.4
2025-03-20,-18.09,-12.55,-6.45,-0.36,5.19,8.46
2025-03-21,-16.4,-10.85,-4.76,1.33,6.88,10.16
2025-03-24,-16.35,-10.81,-4.71,1.38,6.93,10.2
2025-03-25,-17.54,-11.99,-5.89,0.2,5.75,9.02
2025-03-26,-17.77,-12.22,-6.13,-0.04,5.51,8.79
2025-03-27,-17.46,-11.91,-5.82,0.28,5.82,9.1
2025-03-28,-17.92,-12.37,-6.28,-0.19,5.36,8.64
2025-04-01,-16.85,-11.31,-5.21,0.88,6.43,9.7
2025-04-02,-17.44,-11.89,-5.8,0.3,5.84,9.12
2025-04-03,-16.98,-11.44,-5.34,0.75,6.3,9.57
2025-04-04,-18.24,-12.69,-6.6,-0.5,5.04,8.32
2025-04-07,-15.34,-9.8,-3.7,2.39,7.94,11.21
2025-04-08,-12.59,-7.04,-0.95,5.14,10.69,13.97
2025-04-09,-14.39,-8.85,-2.75,3.34,8.89,12.16
2025-04-11,-16.71,-11.16,-5.07,1.02,6.57,9.85
2025-04-15,-16.84,-11.29,-5.2,0.9,6.45,9.72
2025-04-16,-15.92,-10.37,-4.28,1.82,7.36,10.64
2025-04-17,-15.92,-10.38,-4.28,1.81,7.36,10.63
2025-04-21,-16.62,-11.08,-4.98,1.11,6.66,9.93
2025-04-22,-16.37,-10.83,-4.73,1.36,6.91,10.18
2025-02-18,-16.23,-10.68,-4.59,1.51,7.06,10.33
2025-02-19,-16.72,-11.17,-5.08,1.02,6.57,9.84
2025-02-20,-18.0,-12.45,-6.36,-0.26,5.28,8.56
2025-02-21,-17.93,-12.38,-6.29,-0.19,5.35,8.63
2025-02-24,-16.92,-11.37,-5.27,0.82,6.37,9.64
2025-02-25,-17.36,-11.82,-5.72,0.37,5.92,9.19
2025-02-27,-17.8,-12.26,-6.16,-0.07,5.48,8.75
2025-02-28,-17.1,-11.56,-5.46,0.63,6.18,9.45
2025-03-03,-17.18,-11.64,-5.54,0.55,6.1,9.37
2025-03-04,-17.08,-11.54,-5.44,0.65,6.2,9.47
2025-03-05,-17.43,-11.88,-5.79,0.31,5.85,9.13
2025-03-06,-18.19,-12.64,-6.55,-0.46,5.09,8.37
2025-03-07,-13.96,-8.41,-2.32,3.77,9.32,12.6
2025-03-10,-17.58,-12.03,-5.94,0.15,5.7,8.97
2025-03-11,-17.64,-12.09,-6.0,0.1,5.64,8.92
2025-03-12,-16.83,-11.28,-5.19,0.9,6.45,9.73
2025-03-13,-17.09,-11.54,-5.45,0.65,6.2,9.47
2025-03-17,-16.62,-11.08,-4.98,1.11,6.66,9.93
2025-03-18,-15.41,-9.86,-3.76,2.33,7.88,11.15
2025-03-19,-15.13,-9.58,-3.49,2.6,8.15,11.43
2025-03-20,-15.87,-10.32,-4.23,1.87,7.41,10.69
2025-03-21,-14.42,-8.88,-2.78,3.31,8.86,12.13
2025-03-24,-15.32,-9.77,-3.67,2.42,7.97,11.24
2025-03-25,-14.68,-9.13,-3.03,3.06,8.61,11.88
2025-03-26,-16.44,-10.89,-4.8,1.29,6.84,10.12
2025-03-27,-15.73,-10.18,-4.09,2.01,7.55,10.83
2025-03-28,-15.94,-10.39,-4.29,1.8,7.35,10.62
2025-04-01,-15.6,-10.05,-3.96,2.13,7.68,10.96
2025-04-02,-15.89,-10.35,-4.25,1.84,7.39,10.66
2025-04-03,-16.69,-11.14,-5.05,1.04,6.59,9.87
2025-04-04,-16.54,-11.0,-4.9,1.19,6.74,10.01
2025-04-07,-15.87,-10.32,-4.23,1.87,7.41,10.69
2025-04-08,-12.52,-6.97,-0.88,5.21,10.76,14.03
2025-04-09,-14.32,-8.77,-2.68,3.41,8.96,12.24
2025-04-11,-17.04,-11.49,-5.4,0.69,6.24,9.52
2025-04-15,-17.7,-12.16,-6.06,0.03,5.58,8.85
2025-04-16,-16.95,-11.4,-5.31,0.79,6.34,9.61
2025-04-17,-17.31,-11.77,-5.67,0.42,5.97,9.24
2025-04-21,-16.79,-11.24,-5.15,0.95,6.5,9.77
2025-04-22,-17.4,-11.85,-5.76,0.33,5.88,9.16
2025-02-18,-15.05,-9.5,-3.4,2.69,8.24,11.51
2025-02-19,-15.03,-9.48,-3.39,2.71,8.26,11.53
2025-02-20,-15.68,-10.13,-4.04,2.06,7.6,10.88
2025-02-21,-16.13,-10.58,-4.48,1.61,7.16,10.43
2025-02-24,-16.09,-10.54,-4.45,1.64,7.19,10.46
2025-02-25,-16.1,-10.55,-4.46,1.64,7.19,10.46
2025-02-27,-16.09,-10.54,-4.44,1.65,7.2,10.47
2025-02-28,-15.0,-9.45,-3.36,2.74,8.28,11.56
2025-03-03,-15.41,-9.86,-3.77,2.33,7.88,11.15
2025-03-04,-15.67,-10.12,-4.03,2.07,7.62,10.89
2025-03-05,-15.7,-10.16,-4.06,2.03,7.58,10.85
2025-03-06,-16.83,-11.28,-5.19,0.91,6.46,9.73
2025-03-07,-13.79,-8.24,-2.15,3.95,9.49,12.77
2025-03-10,-16.06,-10.51,-4.41,1.68,7.23,10.5
2025-03-11,-16.02,-10.47,-4.38,1.72,7.26,10.54
2025-03-12,-15.33,-9.78,-3.68,2.41,7.96,11.23
2025-03-13,-15.15,-9.61,-3.51,2.58,8.13,11.4
2025-03-17,-15.31,-9.76,-3.66,2.43,7.98,11.25
2025-03-18,-14.02,-8.47,-2.38,3.71,9.26,12.54
2025-03-19,-14.67,-9.12,-3.03,3.07,8.61,11.89
2025-03-20,-17.25,-11.7,-5.61,0.49,6.04,9.31
2025-03-21,-16.27,-10.72,-4.63,1.46,7.01,10.29
2025-03-24,-15.98,-10.43,-4.34,1.75,7.3,10.57
2025-03-25,-15.72,-10.17,-4.07,2.02,7.57,10.84
2025-03-26,-17.16,-11.61,-5.51,0.58,6.13,9.4
2025-03-27,-17.28,-11.73,-5.64,0.45,6.0,9.28
2025-03-28,-17.4,-11.85,-5.75,0.34,5.89,9.16
2025-04-01,-17.07,-11.52,-5.43,0.66,6.21,9.49
2025-04-02,-17.92,-12.37,-6.27,-0.18,5.37,8.64
2025-04-03,-18.49,-12.95,-6.85,-0.76,4.79,8.06
2025-04-04,-17.71,-12.16,-6.07,0.03,5.58,8.85
2025-04-07,-14.95,-9.41,-3.31,2.78,8.33,11.6
2025-04-08,-12.88,-7.34,-1.24,4.85,10.4,13.67
2025-04-09,-14.65,-9.1,-3.01,3.09,8.63,11.91
2025-04-11,-17.36,-11.81,-5.72,0.37,5.92,9.2
2025-04-15,-16.99,-11.44,-5.35,0.74,6.29,9.57
2025-04-16,-16.07,-10.52,-4.43,1.66,7.21,10.49
2025-04-17,-16.31,-10.76,-4.67,1.42,6.97,10.25
2025-04-21,-16.57,-11.02,-4.93,1.16,6.71,9.99
2025-04-22,-18.48,-12.94,-6.84,-0.75,4.8,8.07
2025-02-18,-15.43,-9.88,-3.79,2.31,7.85,11.13
2025-02-19,-15.55,-10.0,-3.91,2.18,7.73,11.01
2025-02-20,-15.51,-9.96,-3.87,2.22,7.77,11.05
2025-02-21,-14.76,-9.21,-3.12,2.97,8.52,11.8
2025-02-24,-12.84,-7.29,-1.2,4.9,10.45,13.72
2025-02-25,-15.07,-9.52,-3.43,2.66,8.21,11.49
2025-02-27,-15.24,-9.7,-3.6,2.49,8.04,11.31
2025-02-28,-15.15,-9.6,-3.51,2.59,8.14,11.41
2025-03-03,-15.43,-9.88,-3.79,2.31,7.85,11.13
2025-03-04,-18.21,-12.66,-6.57,-0.47,5.08,8.35
2025-03-05,-17.61,-12.06,-5.97,0.12,5.67,8.95
2025-03-06,-16.55,-11.0,-4.9,1.19,6.74,10.01
2025-03-07,-12.49,-6.95,-0.85,5.24,10.79,14.06
2025-03-10,-17.87,-12.32,-6.23,-0.13,5.41,8.69
2025-03-11,-17.04,-11.49,-5.4,0.7,6.24,9.52
2025-03-12,-17.39,-11.84,-5.75,0.34,5.89,9.17
2025-03-13,-16.56,-11.01,-4.92,1.18,6.72,10.0
2025-03-17,-17.36,-11.81,-5.72,0.37,5.92,9.19
2025-03-18,-14.8,-9.25,-3.16,2.94,8.48,11.76
2025-03-19,-17.67,-12.12,-6.03,0.07,5.61,8.89
2025-03-20,-19.12,-13.57,-7.48,-1.38,4.16,7.44
2025-03-21,-16.84,-11.29,-5.2,0.89,6.44,9.72
2025-03-24,-17.11,-11.57,-5.47,0.62,6.17,9.44
2025-03-25,-17.97,-12.42,-6.32,-0.23,5.32,8.59
2025-03-26,-16.07,-10.52,-4.43,1.67,7.21,10.49
2025-03-27,-15.74,-10.2,-4.1,1.99,7.54,10.81
2025-03-28,-16.07,-10.53,-4.43,1.66,7.21,10.48
2025-04-01,-15.11,-9.56,-3.46,2.63,8.18,11.45
2025-04-02,-16.32,-10.77,-4.68,1.42,6.97,10.24
2025-04-03,-16.04,-10.49,-4.4,1.69,7.24,10.52
2025-04-04,-17.13,-11.58,-5.49,0.61,6.15,9.43
2025-04-07,-13.04,-7.49,-1.39,4.7,10.25,13.52
2025-04-08,-12.8,-7.25,-1.16,4.93,10.48,13.76
2025-04-09,-13.2,-7.65,-1.56,4.53,10.08,13.36
2025-04-11,-15.89,-10.35,-4.25,1.84,7.39,10.66
2025-04-15,-16.05,-10.5,-4.4,1.69,7.24,10.51
2025-04-16,-16.2,-10.65,-4.55,1.54,7.09,10.36
2025-04-17,-16.23,-10.68,-4.59,1.51,7.05,10.33
2025-04-21,-16.05,-10.5,-4.41,1.69,7.24,10.51
2025-04-22,-16.88,-11.33,-5.23,0.86,6.41,9.68
2025-02-18,-17.32,-11.77,-5.68,0.42,5.97,9.24
2025-02-19,-17.76,-12.21,-6.12,-0.02,5.53,8.8
2025-02-20,-17.35,-11.81,-5.71,0.38,5.93,9.2
2025-02-21,-17.36,-11.82,-5.72,0.37,5.92,9.19
2025-02-24,-18.28,-12.73,-6.64,-0.54,5.01,8.28
2025-02-25,-18.57,-13.03,-6.93,-0.84,4.71,7.98
2025-02-27,-17.94,-12.4,-6.3,-0.21,5.34,8.61
2025-02-28,-17.28,-11.73,-5.64,0.45,6.0,9.27
2025-03-03,-16.8,-11.25,-5.16,0.93,6.48,9.76
2025-03-04,-17.23,-11.68,-5.59,0.5,6.05,9.33
2025-03-05,-16.86,-11.31,-5.22,0.87,6.42,9.7
2025-03-06,-17.61,-12.06,-5.96,0.13,5.68,8.95
2025-03-07,-13.53,-7.98,-1.89,4.21,9.76,13.03
2025-03-10,-17.53,-11.98,-5.89,0.2,5.75,9.03
2025-03-11,-17.43,-11.88,-5.79,0.31,5.86,9.13
2025-03-12,-17.21,-11.66,-5.56,0.53,6.08,9.35
2025-03-13,-17.45,-11.91,-5.81,0.28,5.83,9.1
2025-03-17,-17.22,-11.67,-5.57,0.52,6.07,9.34
2025-03-18,-15.78,-10.23,-4.13,1.96,7.51,10.78
2025-03-19,-14.94,-9.39,-3.3,2.79,8.34,11.62
2025-03-20,-15.65,-10.1,-4.0,2.09,7.64,10.91
2025-03-21,-14.6,-9.05,-2.96,3.13,8.68,11.96
2025-03-24,-15.44,-9.89,-3.79,2.3,7.85,11.12
2025-03-25,-15.81,-10.26,-4.17,1.93,7.48,10.75
2025-03-26,-16.72,-11.17,-5.07,1.02,6.57,9.84
2025-03-27,-16.92,-11.37,-5.28,0.81,6.36,9.63
2025-03-28,-17.22,-11.68,-5.58,0.51,6.06,9.33
2025-04-01,-16.38,-10.83,-4.73,1.36,6.91,10.18
2025-04-02,-15.37,-9.82,-3.73,2.37,7.91,11.19
2025-04-03,-15.79,-10.24,-4.15,1.95,7.5,10.77
2025-04-04,-16.35,-10.8,-4.71,1.38,6.93,10.2
2025-04-07,-15.01,-9.46,-3.37,2.73,8.27,11.55
2025-04-08,-11.84,-6.3,-0.2,5.89,11.44,14.71
2025-04-09,-12.86,-7.31,-1.21,4.88,10.43,13.7
2025-04-11,-15.57,-10.02,-3.93,2.17,7.71,10.99
2025-04-15,-16.72,-11.17,-5.07,1.02,6.57,9.84
2025-04-16,-17.78,-12.23,-6.14,-0.04,5.5,8.78
2025-04-17,-18.82,-13.27,-7.17,-1.08,4.47,7.74
2025-04-21,-18.17,-12.62,-6.52,-0.43,5.12,8.39
2025-04-22,-16.64,-11.09,-4.99,1.1,6.65,9.92
2025-02-18,-18.23,-12.68,-6.59,-0.5,5.05,8.33
2025-02-19,-16.41,-10.87,-4.77,1.32,6.87,10.14
2025-02-20,-17.78,-12.23,-6.14,-0.04,5.51,8.78
2025-02-21,-17.68,-12.13,-6.03,0.06,5.61,8.88
2025-02-24,-17.65,-12.1,-6.01,0.08,5.63,8.91
2025-02-25,-18.45,-12.91,-6.81,-0.72,4.83,8.1
2025-02-27,-16.28,-10.74,-4.64,1.45,7.0,10.27
2025-02-28,-16.09,-10.54,-4.44,1.65,7.2,10.47
2025-03-03,-16.47,-10.92,-4.82,1.27,6.82,10.09
2025-03-04,-16.27,-10.73,-4.63,1.46,7.01,10.28
2025-03-05,-16.08,-10.53,-4.44,1.66,7.21,10.48
2025-03-06,-16.37,-10.82,-4.73,1.36,6.91,10.19
2025-03-07,-13.92,-8.37,-2.28,3.81,9.36,12.64
2025-03-10,-16.22,-10.67,-4.58,1.51,7.06,10.34
2025-03-11,-16.22,-10.67,-4.58,1.52,7.07,10.34
2025-03-12,-16.34,-10.79,-4.7,1.4,6.94,10.22
2025-03-13,-16.06,-10.51,-4.42,1.68,7.23,10.5
2025-03-17,-16.1,-10.56,-4.46,1.63,7.18,10.45
2025-03-18,-13.78,-8.23,-2.14,3.95,9.5,12.78
2025-03-19,-14.69,-9.14,-3.05,3.05,8.6,11.87
2025-03-20,-14.63,-9.09,-2.99,3.1,8.65,11.92
2025-03-21,-15.92,-10.37,-4.28,1.82,7.36,10.64
2025-03-24,-17.02,-11.48,-5.38,0.71,6.26,9.53
2025-03-25,-18.08,-12.53,-6.44,-0.35,5.2,8.48
2025-03-26,-16.0,-10.45,-4.36,1.74,7.29,10.56
2025-03-27,-16.17,-10.63,-4.53,1.56,7.11,10.38
2025-03-28,-15.87,-10.32,-4.22,1.87,7.42,10.69
2025-04-01,-18.47,-12.92,-6.83,-0.73,4.82,8.09
2025-04-02,-18.11,-12.56,-6.47,-0.37,5.18,8.45
2025-04-03,-18.34,-12.79,-6.7,-0.6,4.94,8.22
2025-04-04,-18.78,-13.23,-7.14,-1.05,4.5,7.78
2025-04-07,-13.98,-8.44,-2.34,3.75,9.3,12.57
2025-04-08,-12.82,-7.27,-1.18,4.92,10.47,13.74
2025-04-09,-14.12,-8.57,-2.48,3.62,9.17,12.44
2025-04-11,-17.81,-12.27,-6.17,-0.08,5.47,8.74
2025-04-15,-18.11,-12.56,-6.47,-0.37,5.18,8.45
2025-04-16,-16.35,-10.8,-4.71,1.39,6.93,10.21
2025-04-17,-17.02,-11.47,-5.37,0.72,6.27,9.54
2025-04-21,-16.97,-11.43,-5.33,0.76,6.31,9.58
2025-04-22,-18.85,-13.3,-7.21,-1.11,4.44,7.71
2025-02-18,-17.96,-12.41,-6.32,-0.22,5.33,8.6
2025-02-19,-17.6,-12.05,-5.96,0.14,5.68,8.96
2025-02-20,-16.7,-11.15,-5.05,1.04,6.59,9.86
2025-02-21,-16.48,-10.94,-4.84,1.25,6.8,10.07
2025-02-24,-17.47,-11.93,-5.83,0.26,5.81,9.08
2025-02-25,-17.67,-12.12,-6.03,0.07,5.61,8.89
2025-02-27,-18.01,-12.46,-6.37,-0.27,5.27,8.55
2025-02-28,-16.93,-11.38,-5.29,0.81,6.35,9.63
2025-03-03,-16.73,-11.18,-5.08,1.01,6.56,9.83
2025-03-04,-17.21,-11.66,-5.57,0.52,6.07,9.35
2025-03-05,-17.03,-11.48,-5.39,0.7,6.25,9.53
2025-03-06,-17.56,-12.01,-5.92,0.18,5.72,9.0
2025-03-07,-13.13,-7.59,-1.49,4.6,10.15,13.42
2025-03-10,-15.76,-10.21,-4.12,1.98,7.53,10.8
2025-03-11,-16.63,-11.08,-4.99,1.1,6.65,9.93
2025-03-12,-17.34,-11.79,-5.69,0.4,5.95,9.22
2025-03-13,-18.06,-12.51,-6.42,-0.32,5.23,8.5
2025-03-17,-17.44,-11.89,-5.8,0.29,5.84,9.11
2025-03-18,-15.36,-9.82,-3.72,2.37,7.92,11.19
2025-03-19,-18.73,-13.18,-7.08,-0.99,4.56,7.83
2025-03-20,-18.62,-13.08,-6.98,-0.89,4.66,7.93
2025-03-21,-15.82,-10.27,-4.18,1.91,7.46,10.74
2025-03-24,-16.46,-10.91,-4.82,1.27,6.82,10.1
2025-03-25,-17.29,-11.74,-5.64,0.45,6.0,9.27
2025-03-26,-18.17,-12.62,-6.53,-0.43,5.12,8.39
2025-03-27,-18.3,-12.75,-6.66,-0.57,4.98,8.26
2025-03-28,-18.99,-13.44,-7.34,-1.25,4.3,7.57
2025-04-01,-16.77,-11.22,-5.13,0.96,6.51,9.79
2025-04-02,-16.35,-10.8,-4.7,1.39,6.94,10.21
2025-04-03,-15.92,-10.37,-4.28,1.82,7.37,10.64
2025-04-04,-17.51,-11.97,-5.87,0.22,5.77,9.04
2025-04-07,-15.11,-9.56,-3.46,2.63,8.18,11.45
2025-04-08,-12.79,-7.24,-1.15,4.95,10.49,13.77
2025-04-09,-14.25,-8.7,-2.61,3.48,9.03,12.31
2025-04-11,-16.12,-10.57,-4.48,1.62,7.16,10.44
2025-04-15,-16.3,-10.75,-4.65,1.44,6.99,10.26
2025-04-16,-15.6,-10.05,-3.96,2.14,7.69,10.96
2025-04-17,-14.98,-9.43,-3.33,2.76,8.31,11.58
2025-04-21,-16.16,-10.61,-4.52,1.57,7.12,10.39
2025-04-22,-16.18,-10.63,-4.53,1.56,7.11,10.38
2025-02-18,-18.61,-13.07,-6.97,-0.88,4.67,7.94
2025-02-19,-17.72,-12.17,-6.08,0.02,5.56,8.84
2025-02-20,-18.15,-12.6,-6.5,-0.41,5.14,8.41
2025-02-21,-18.48,-12.94,-6.84,-0.75,4.8,8.07
2025-02-24,-18.56,-13.02,-6.92,-0.83,4.72,7.99
2025-02-25,-18.49,-12.94,-6.85,-0.75,4.8,8.07
2025-02-27,-17.66,-12.12,-6.02,0.07,5.62,8.89
2025-02-28,-17.47,-11.92,-5.83,0.26,5.81,9.08
2025-03-03,-17.58,-12.03,-5.94,0.16,5.7,8.98
2025-03-04,-17.15,-11.6,-5.51,0.59,6.14,9.41
2025-03-05,-17.8,-12.25,-6.15,-0.06,5.49,8.76
2025-03-06,-18.51,-12.96,-6.87,-0.77,4.77,8.05
2025-03-07,-13.22,-7.68,-1.58,4.51,10.06,13.33
2025-03-10,-18.23,-12.68,-6.59,-0.49,5.06,8.33
2025-03-11,-18.05,-12.5,-6.41,-0.31,5.24,8.51
2025-03-12,-17.87,-12.33,-6.23,-0.14,5.41,8.68
2025-03-13,-18.46,-12.92,-6.82,-0.73,4.82,8.09
2025-03-17,-17.74,-12.19,-6.09,-0.0,5.55,8.82
2025-03-18,-15.92,-10.37,-4.27,1.82,7.37,10.64
2025-03-19,-18.26,-12.72,-6.62,-0.53,5.02,8.29
2025-03-20,-18.0,-12.46,-6.36,-0.27,5.28,8.55
2025-03-21,-15.96,-10.41,-4.32,1.78,7.33,10.6
2025-03-24,-17.11,-11.56,-5.47,0.63,6.18,9.45
2025-03-25,-17.93,-12.38,-6.29,-0.2,5.35,8.63
2025-03-26,-17.62,-12.07,-5.98,0.12,5.66,8.94
2025-03-27,-18.55,-13.0,-6.91,-0.81,4.74,8.01
2025-03-28,-18.98,-13.43,-7.33,-1.24,4.31,7.58
2025-04-01,-17.6,-12.05,-5.96,0.14,5.68,8.96
2025-04-02,-18.11,-12.56,-6.47,-0.37,5.18,8.45
2025-04-03,-18.96,-13.41,-7.32,-1.22,4.32,7.6
2025-04-04,-19.25,-13.7,-7.61,-1.51,4.04,7.31
2025-04-07,-15.46,-9.91,-3.82,2.27,7.82,11.1
2025-04-08,-12.39,-6.84,-0.75,5.35,10.9,14.17
2025-04-09,-14.28,-8.73,-2.64,3.45,9.0,12.27
2025-04-11,-18.55,-13.0,-6.91,-0.82,4.73,8.0
2025-04-15,-18.01,-12.46,-6.37,-0.27,5.27,8.55
2025-04-16,-16.8,-11.25,-5.15,0.94,6.49,9.76
2025-04-17,-18.52,-12.97,-6.88,-0.78,4.77,8.04
2025-04-21,-17.16,-11.61,-5.52,0.58,6.12,9.4
2025-04-22,-17.68,-12.13,-6.03,0.06,5.61,8.88
2025-02-18,-18.05,-12.5,-6.41,-0.31,5.24,8.51
2025-02-19,-17.88,-12.33,-6.24,-0.15,5.4,8.68
2025-02-20,-17.83,-12.28,-6.18,-0.09,5.46,8.73
2025-02-21,-17.75,-12.2,-6.11,-0.01,5.53,8.81
2025-02-24,-17.34,-11.8,-5.7,0.39,5.94,9.21
2025-02-25,-17.24,-11.69,-5.6,0.5,6.04,9.32
2025-02-27,-14.13,-8.58,-2.49,3.61,9.16,12.43
2025-02-28,-14.64,-9.09,-2.99,3.1,8.65,11.92
2025-03-03,-14.98,-9.43,-3.34,2.75,8.3,11.58
2025-03-04,-14.77,-9.22,-3.13,2.97,8.51,11.79
2025-03-05,-14.64,-9.09,-3.0,3.1,8.65,11.92
2025-03-06,-15.16,-9.61,-3.51,2.58,8.13,11.4
2025-03-07,-13.38,-7.83,-1.74,4.35,9.9,13.18
2025-03-10,-15.85,-10.3,-4.21,1.88,7.43,10.7
2025-03-11,-14.63,-9.08,-2.99,3.11,8.65,11.93
2025-03-12,-14.71,-9.16,-3.07,3.03,8.57,11.85
2025-03-13,-14.82,-9.27,-3.18,2.92,8.46,11.74
2025-03-17,-15.44,-9.9,-3.8,2.29,7.84,11.11
2025-03-18,-13.27,-7.72,-1.62,4.47,10.02,13.29
2025-03-19,-16.51,-10.96,-4.87,1.23,6.77,10.05
2025-03-20,-16.09,-10.55,-4.45,1.64,7.19,10.46
2025-03-21,-15.41,-9.86,-3.77,2.33,7.88,11.15
2025-03-24,-16.92,-11.37,-5.27,0.82,6.37,9.64
2025-03-25,-16.56,-11.01,-4.92,1.18,6.72,10.0
2025-03-26,-18.9,-13.35,-7.26,-1.16,4.39,7.66
2025-03-27,-18.6,-13.05,-6.96,-0.87,4.68,7.96
2025-03-28,-19.14,-13.59,-7.5,-1.41,4.14,7.42
2025-04-01,-18.31,-12.76,-6.66,-0.57,4.98,8.25
2025-04-02,-18.75,-13.2,-7.11,-1.02,4.53,7.81
2025-04-03,-18.52,-12.98,-6.88,-0.79,4.76,8.03
2025-04-04,-17.46,-11.91,-5.82,0.28,5.82,9.1
2025-04-07,-14.19,-8.64,-2.55,3.55,9.09,12.37
2025-04-08,-11.82,-6.27,-0.18,5.92,11.46,14.74
2025-04-09,-12.71,-7.16,-1.06,5.03,10.58,13.85
2025-04-11,-17.61,-12.07,-5.97,0.12,5.67,8.94
2025-04-15,-17.09,-11.54,-5.45,0.65,6.19,9.47
2025-04-16,-17.19,-11.65,-5.55,0.54,6.09,9.36
2025-04-17,-17.95,-12.4,-6.31,-0.22,5.33,8.61
2025-04-21,-16.69,-11.14,-5.05,1.05,6.59,9.87
2025-04-22,-17.78,-12.24,-6.14,-0.05,5.5,8.77
2025-02-18,-18.29,-12.74,-6.65,-0.55,4.99,8.27
2025-02-19,-17.27,-11.72,-5.63,0.46,6.01,9.29
2025-02-20,-17.28,-11.73,-5.64,0.45,6.0,9.28
2025-02-21,-17.96,-12.41,-6.32,-0.23,5.32,8.6
2025-02-24,-18.01,-12.46,-6.37,-0.28,5.27,8.54
2025-02-25,-17.84,-12.29,-6.2,-0.11,5.44,8.72
2025-02-27,-16.71,-11.16,-5.07,1.03,6.57,9.85
2025-02-28,-16.16,-10.61,-4.52,1.57,7.12,10.4
2025-03-03,-16.06,-10.51,-4.42,1.68,7.22,10.5
2025-03-04,-15.45,-9.9,-3.81,2.28,7.83,11.11
2025-03-05,-14.63,-9.08,-2.98,3.11,8.66,11.93
2025-03-06,-15.83,-10.29,-4.19,1.9,7.45,10.72
2025-03-07,-12.89,-7.34,-1.24,4.85,10.4,13.67
2025-03-10,-15.5,-9.95,-3.85,2.24,7.79,11.06
2025-03-11,-15.8,-10.25,-4.16,1.94,7.48,10.76
2025-03-12,-15.52,-9.97,-3.88,2.21,7.76,11.04
2025-03-13,-15.66,-10.11,-4.02,2.07,7.62,10.9
2025-03-17,-15.45,-9.9,-3.81,2.28,7.83,11.11
2025-03-18,-13.22,-7.67,-1.57,4.52,10.07,13.34
2025-03-19,-16.01,-10.46,-4.37,1.72,7.27,10.54
2025-03-20,-18.27,-12.72,-6.63,-0.53,5.02,8.29
2025-03-21,-14.24,-8.69,-2.6,3.49,9.04,12.32
2025-03-24,-15.42,-9.87,-3.78,2.32,7.87,11.14
2025-03-25,-15.89,-10.34,-4.25,1.84,7.39,10.67
2025-03-26,-15.91,-10.36,-4.26,1.83,7.38,10.65
2025-03-27,-16.69,-11.14,-5.05,1.05,6.59,9.87
2025-03-28,-17.53,-11.99,-5.89,0.2,5.75,9.02
2025-04-01,-16.09,-10.54,-4.45,1.65,7.2,10.47
2025-04-02,-16.0,-10.45,-4.36,1.74,7.29,10.56
2025-04-03,-14.63,-9.08,-2.99,3.1,8.65,11.93
2025-04-04,-15.35,-9.8,-3.71,2.39,7.93,11.21
